param_foc1,param_val1,param_foc2,param_val2,first_virus,time,variable,value,nutrient,variable2,abund_type
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,H_low,1.4379278316685908,low,H,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,V_b_low,4.571443798661931,low,PAV_conc,con
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,V_c_low,7.4816877732870335,low,RPV_conc,con
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,R_n_n,6.669971669822021e-7,+N,R_n,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,R_p_n,2.384594607431366e-9,+N,R_p,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,Q_n_n,0.011000689584673571,+N,Q_n,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,Q_p_n,7.482205425677835e-5,+N,Q_p,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,H_n,1.437928424404696,+N,H,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,V_b_n,4.572395371614524,+N,PAV_conc,con
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,V_c_n,8.074456670493813,+N,RPV_conc,con
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,R_n_p,4.130574887623041e-10,+P,R_n,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,R_p_p,3.905527588858773e-9,+P,R_p,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,Q_n_p,0.010999172836943657,+P,Q_n,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,Q_p_p,7.535606750063505e-5,+P,Q_p,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,H_p,44.997073775494876,+P,H,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,V_b_p,4.570774158034666,+P,PAV_conc,con
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,V_c_p,9.320818871824875,+P,RPV_conc,con
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,R_n_np,2.1037203316759988e-8,+N+P,R_n,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,R_p_np,3.905522409116657e-9,+N+P,R_p,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,Q_n_np,0.010999210526699265,+N+P,Q_n,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,Q_p_np,7.535602113226983e-5,+N+P,Q_p,NA
