well,sample,target,task,reporter,quencher,cycle,cycle_mean,cycle_sd,quantity,quantity_mean,quantity_sd,auto_threshold,threshold,auto_baseline,baseline_start,baseline_end,comments,high_sd,no_amp,outlier_rg,exp_fail,q_group
H2,S2 LR3I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.49134827,22.44033813,0.153711915,13191011,13684788,1403173.75,TRUE,0.021935982,TRUE,3,21,NA,Y,N,N,N,12
H3,S2 LR3I1,PAV,UNKNOWN,FAM,NFQ-MGB,37.858181,37.0602684,0.83547765,1729.658447,3085.971436,1581.046509,TRUE,0.018511613,TRUE,3,36,NA,Y,N,N,N,12
H3,S2 LR3I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.26760674,22.44033813,0.153711915,15268103,13684788,1403173.75,TRUE,0.021935982,TRUE,3,20,NA,Y,N,N,N,12
H4,S2 PP3S1,PAV,UNKNOWN,FAM,NFQ-MGB,35.91502762,35.27156067,0.557551146,5717.428711,8809.039063,2679.891602,TRUE,0.018511613,TRUE,3,34,NA,Y,N,N,N,12
H4,S2 PP3S1,RPV,UNKNOWN,VIC,NFQ-MGB,36.44268417,35.89312744,0.575258255,1446.498047,2171.90918,820.2905884,TRUE,0.021935982,TRUE,3,34,NA,Y,N,N,N,12
H5,S2 PP3S1,PAV,UNKNOWN,FAM,NFQ-MGB,34.93173981,35.27156067,0.557551146,10470.08887,8809.039063,2679.891602,TRUE,0.018511613,TRUE,3,33,NA,Y,N,N,N,12
H5,S2 PP3S1,RPV,UNKNOWN,VIC,NFQ-MGB,35.29521942,35.89312744,0.575258255,3062.071533,2171.90918,820.2905884,TRUE,0.021935982,TRUE,3,33,NA,Y,N,N,N,12
H6,S2 PP3S1,PAV,UNKNOWN,FAM,NFQ-MGB,34.9679184,35.27156067,0.557551146,10239.59766,8809.039063,2679.891602,TRUE,0.018511613,TRUE,3,33,NA,Y,N,N,N,12
H6,S2 PP3S1,RPV,UNKNOWN,VIC,NFQ-MGB,35.94147491,35.89312744,0.575258255,2007.157959,2171.90918,820.2905884,TRUE,0.021935982,TRUE,3,34,NA,Y,N,N,N,12
H7,S2 NPP2I1,PAV,UNKNOWN,FAM,NFQ-MGB,34.89221954,35.0943718,0.500181615,10727.80273,9758.854492,2733.962158,TRUE,0.018511613,TRUE,3,33,NA,Y,N,N,N,12
H7,S2 NPP2I1,RPV,UNKNOWN,VIC,NFQ-MGB,23.44143486,23.72325134,0.541814089,7089320.5,6129092,1918332,TRUE,0.021935982,TRUE,3,21,NA,Y,N,N,N,12
H8,S2 NPP2I1,PAV,UNKNOWN,FAM,NFQ-MGB,34.72690964,35.0943718,0.500181615,11876.38086,9758.854492,2733.962158,TRUE,0.018511613,TRUE,3,33,NA,Y,N,N,N,12
H8,S2 NPP2I1,RPV,UNKNOWN,VIC,NFQ-MGB,23.38042831,23.72325134,0.541814089,7377696.5,6129092,1918332,TRUE,0.021935982,TRUE,3,21,NA,Y,N,N,N,12
H9,S2 NPP2I1,PAV,UNKNOWN,FAM,NFQ-MGB,35.66399384,35.0943718,0.500181615,6672.380859,9758.854492,2733.962158,TRUE,0.018511613,TRUE,3,34,NA,Y,N,N,N,12
H9,S2 NPP2I1,RPV,UNKNOWN,VIC,NFQ-MGB,24.34789276,23.72325134,0.541814089,3920259,6129092,1918332,TRUE,0.021935982,TRUE,3,23,NA,Y,N,N,N,12
H10,S2 PR2I1,PAV,UNKNOWN,FAM,NFQ-MGB,41.92794037,41.66225052,1.174352884,141.4028473,199.126358,147.7353821,TRUE,0.018511613,TRUE,3,40,NA,Y,N,N,N,12
H10,S2 PR2I1,RPV,UNKNOWN,VIC,NFQ-MGB,21.18546486,21.42713165,0.269488186,30970004,26715070,4578245.5,TRUE,0.021935982,TRUE,3,19,NA,Y,N,N,N,12
H11,S2 PR2I1,PAV,UNKNOWN,FAM,NFQ-MGB,42.68099213,41.66225052,1.174352884,88.96746063,199.126358,147.7353821,TRUE,0.018511613,TRUE,3,40,NA,Y,N,N,N,12
H11,S2 PR2I1,RPV,UNKNOWN,VIC,NFQ-MGB,21.71773529,21.42713165,0.269488186,21870622,26715070,4578245.5,TRUE,0.021935982,TRUE,3,19,NA,Y,N,N,N,12
H12,S2 PR2I1,PAV,UNKNOWN,FAM,NFQ-MGB,40.37781143,41.66225052,1.174352884,367.0087585,199.126358,147.7353821,TRUE,0.018511613,TRUE,3,39,NA,Y,N,N,N,12
H12,S2 PR2I1,RPV,UNKNOWN,VIC,NFQ-MGB,21.37819862,21.42713165,0.269488186,27304582,26715070,4578245.5,TRUE,0.021935982,TRUE,3,19,NA,Y,N,N,N,12
A1,PAV 1e3,PAV,STANDARD,FAM,NFQ-MGB,Undetermined,38.69688034,NA,1000,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
A1,PAV 1e3,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
A2,PAV 1e3,PAV,STANDARD,FAM,NFQ-MGB,38.69688034,38.69688034,NA,1000,NA,NA,TRUE,0.02804664,TRUE,3,36,NA,N,Y,N,Y,13
A2,PAV 1e3,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
A3,PAV 1e3,PAV,STANDARD,FAM,NFQ-MGB,Undetermined,38.69688034,NA,1000,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
A3,PAV 1e3,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
A4,RPV 1e3,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,Y,Y,N,Y,13
A4,RPV 1e3,RPV,STANDARD,VIC,NFQ-MGB,37.61443329,37.47547531,0.717782617,1000,NA,NA,TRUE,0.021873975,TRUE,3,36,NA,Y,Y,N,Y,13
A5,RPV 1e3,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,Y,Y,N,Y,13
A5,RPV 1e3,RPV,STANDARD,VIC,NFQ-MGB,38.11361694,37.47547531,0.717782617,1000,NA,NA,TRUE,0.021873975,TRUE,3,36,NA,Y,Y,N,Y,13
A6,RPV 1e3,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,Y,Y,N,Y,13
A6,RPV 1e3,RPV,STANDARD,VIC,NFQ-MGB,36.69837189,37.47547531,0.717782617,1000,NA,NA,TRUE,0.021873975,TRUE,3,35,NA,Y,Y,N,Y,13
A7,S2 NR2S2,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
A7,S2 NR2S2,RPV,UNKNOWN,VIC,NFQ-MGB,21.49172401,21.40870476,0.179646522,49946792,53109268,6672560.5,TRUE,0.021873975,TRUE,3,19,NA,N,Y,N,Y,13
A8,S2 NR2S2,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
A8,S2 NR2S2,RPV,UNKNOWN,VIC,NFQ-MGB,21.53182602,21.40870476,0.179646522,48605928,53109268,6672560.5,TRUE,0.021873975,TRUE,3,20,NA,N,Y,N,Y,13
A9,S2 NR2S2,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
A9,S2 NR2S2,RPV,UNKNOWN,VIC,NFQ-MGB,21.20256233,21.40870476,0.179646522,60775088,53109268,6672560.5,TRUE,0.021873975,TRUE,3,19,NA,N,Y,N,Y,13
A10,S2 PP2S1,PAV,UNKNOWN,FAM,NFQ-MGB,35.6839447,35.72456741,0.319461226,10345.74902,10219.78613,2090.688965,TRUE,0.02804664,TRUE,3,33,NA,N,N,N,N,13
A10,S2 PP2S1,RPV,UNKNOWN,VIC,NFQ-MGB,36.04702377,36.02134323,0.022317763,2564.23584,2609.514404,39.35109711,TRUE,0.021873975,TRUE,3,34,NA,N,N,N,N,13
A11,S2 PP2S1,PAV,UNKNOWN,FAM,NFQ-MGB,36.062397,35.72456741,0.319461226,8068.963379,10219.78613,2090.688965,TRUE,0.02804664,TRUE,3,34,NA,N,N,N,N,13
A11,S2 PP2S1,RPV,UNKNOWN,VIC,NFQ-MGB,36.00665283,36.02134323,0.022317763,2635.454834,2609.514404,39.35109711,TRUE,0.021873975,TRUE,3,34,NA,N,N,N,N,13
A12,S2 PP2S1,PAV,UNKNOWN,FAM,NFQ-MGB,35.42736053,35.72456741,0.319461226,12244.64551,10219.78613,2090.688965,TRUE,0.02804664,TRUE,3,33,NA,N,N,N,N,13
A12,S2 PP2S1,RPV,UNKNOWN,VIC,NFQ-MGB,36.01034927,36.02134323,0.022317763,2628.852539,2609.514404,39.35109711,TRUE,0.021873975,TRUE,3,34,NA,N,N,N,N,13
B1,PAV 1e4,PAV,STANDARD,FAM,NFQ-MGB,35.97544098,36.29686356,0.676063299,10000,NA,NA,TRUE,0.02804664,TRUE,3,34,NA,Y,Y,N,Y,13
B1,PAV 1e4,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,Y,Y,N,Y,13
B2,PAV 1e4,PAV,STANDARD,FAM,NFQ-MGB,37.07367325,36.29686356,0.676063299,10000,NA,NA,TRUE,0.02804664,TRUE,3,35,NA,Y,Y,N,Y,13
B2,PAV 1e4,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,Y,Y,N,Y,13
B3,PAV 1e4,PAV,STANDARD,FAM,NFQ-MGB,35.84147644,36.29686356,0.676063299,10000,NA,NA,TRUE,0.02804664,TRUE,3,33,NA,Y,Y,N,Y,13
B3,PAV 1e4,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,Y,Y,N,Y,13
B4,RPV 1e4,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
B4,RPV 1e4,RPV,STANDARD,VIC,NFQ-MGB,34.15993118,34.09141159,0.317075938,10000,NA,NA,TRUE,0.021873975,TRUE,3,32,NA,N,Y,N,Y,13
B5,RPV 1e4,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
B5,RPV 1e4,RPV,STANDARD,VIC,NFQ-MGB,33.74567795,34.09141159,0.317075938,10000,NA,NA,TRUE,0.021873975,TRUE,3,32,NA,N,Y,N,Y,13
B6,RPV 1e4,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
B6,RPV 1e4,RPV,STANDARD,VIC,NFQ-MGB,34.36862564,34.09141159,0.317075938,10000,NA,NA,TRUE,0.021873975,TRUE,3,33,NA,N,Y,N,Y,13
B7,S2 NR2I1,PAV,UNKNOWN,FAM,NFQ-MGB,36.91828537,38.29169846,1.593207002,4599.352539,2525.55835,2007.087769,TRUE,0.02804664,TRUE,3,35,NA,Y,N,N,N,13
B7,S2 NR2I1,RPV,UNKNOWN,VIC,NFQ-MGB,19.78371048,19.94121933,0.136417642,159173680,143454448,13614194,TRUE,0.021873975,TRUE,3,18,NA,Y,N,N,N,13
B8,S2 NR2I1,PAV,UNKNOWN,FAM,NFQ-MGB,40.03841019,38.29169846,1.593207002,592.5951538,2525.55835,2007.087769,TRUE,0.02804664,TRUE,3,38,NA,Y,N,N,N,13
B8,S2 NR2I1,RPV,UNKNOWN,VIC,NFQ-MGB,20.02170372,19.94121933,0.136417642,135435632,143454448,13614194,TRUE,0.021873975,TRUE,3,18,NA,Y,N,N,N,13
B9,S2 NR2I1,PAV,UNKNOWN,FAM,NFQ-MGB,37.91839981,38.29169846,1.593207002,2384.727295,2525.55835,2007.087769,TRUE,0.02804664,TRUE,3,35,NA,Y,N,N,N,13
B9,S2 NR2I1,RPV,UNKNOWN,VIC,NFQ-MGB,20.01824379,19.94121933,0.136417642,135754000,143454448,13614194,TRUE,0.021873975,TRUE,3,18,NA,Y,N,N,N,13
B10,S2 PP2I1,PAV,UNKNOWN,FAM,NFQ-MGB,35.06615448,35.34072113,0.322479993,15522.8457,13151.26855,2666.302002,TRUE,0.02804664,TRUE,3,33,NA,N,N,N,N,13
B10,S2 PP2I1,RPV,UNKNOWN,VIC,NFQ-MGB,26.48519325,26.09013939,0.442566514,1686152.875,2273156.75,701319.6875,TRUE,0.021873975,TRUE,3,25,NA,N,N,N,N,13
B11,S2 PP2I1,PAV,UNKNOWN,FAM,NFQ-MGB,35.69584274,35.34072113,0.322479993,10265.2207,13151.26855,2666.302002,TRUE,0.02804664,TRUE,3,34,NA,N,N,N,N,13
B11,S2 PP2I1,RPV,UNKNOWN,VIC,NFQ-MGB,26.1733532,26.09013939,0.442566514,2083523.625,2273156.75,701319.6875,TRUE,0.021873975,TRUE,3,24,NA,N,N,N,N,13
B12,S2 PP2I1,PAV,UNKNOWN,FAM,NFQ-MGB,35.26016998,35.34072113,0.322479993,13665.74121,13151.26855,2666.302002,TRUE,0.02804664,TRUE,3,33,NA,N,N,N,N,13
B12,S2 PP2I1,RPV,UNKNOWN,VIC,NFQ-MGB,25.61187363,26.09013939,0.442566514,3049793.25,2273156.75,701319.6875,TRUE,0.021873975,TRUE,3,24,NA,N,N,N,N,13
C1,PAV 1e5,PAV,STANDARD,FAM,NFQ-MGB,31.91032219,31.80900764,0.125012949,100000,NA,NA,TRUE,0.02804664,TRUE,3,30,NA,N,Y,N,Y,13
C1,PAV 1e5,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
C2,PAV 1e5,PAV,STANDARD,FAM,NFQ-MGB,31.66930199,31.80900764,0.125012949,100000,NA,NA,TRUE,0.02804664,TRUE,3,29,NA,N,Y,N,Y,13
C2,PAV 1e5,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
C3,PAV 1e5,PAV,STANDARD,FAM,NFQ-MGB,31.84740257,31.80900764,0.125012949,100000,NA,NA,TRUE,0.02804664,TRUE,3,30,NA,N,Y,N,Y,13
C3,PAV 1e5,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
C4,RPV 1e5,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
C4,RPV 1e5,RPV,STANDARD,VIC,NFQ-MGB,30.66529083,30.50849724,0.137432203,100000,NA,NA,TRUE,0.021873975,TRUE,3,29,NA,N,Y,N,Y,13
C5,RPV 1e5,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
C5,RPV 1e5,RPV,STANDARD,VIC,NFQ-MGB,30.40890312,30.50849724,0.137432203,100000,NA,NA,TRUE,0.021873975,TRUE,3,28,NA,N,Y,N,Y,13
C6,RPV 1e5,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
C6,RPV 1e5,RPV,STANDARD,VIC,NFQ-MGB,30.45129585,30.50849724,0.137432203,100000,NA,NA,TRUE,0.021873975,TRUE,3,28,NA,N,Y,N,Y,13
C7,S2 PP2I2,PAV,UNKNOWN,FAM,NFQ-MGB,34.8531456,35.03292465,0.173625618,17853.64453,15934.46973,1825.555908,TRUE,0.02804664,TRUE,3,32,NA,N,N,N,N,13
C7,S2 PP2I2,RPV,UNKNOWN,VIC,NFQ-MGB,34.15019608,34.07102966,0.126309857,9288.947266,9826.001953,861.7255249,TRUE,0.021873975,TRUE,3,32,NA,N,N,N,N,13
C8,S2 PP2I2,PAV,UNKNOWN,FAM,NFQ-MGB,35.0459671,35.03292465,0.173625618,15730.02051,15934.46973,1825.555908,TRUE,0.02804664,TRUE,3,33,NA,N,N,N,N,13
C8,S2 PP2I2,RPV,UNKNOWN,VIC,NFQ-MGB,33.92536545,34.07102966,0.126309857,10819.95996,9826.001953,861.7255249,TRUE,0.021873975,TRUE,3,32,NA,N,N,N,N,13
C9,S2 PP2I2,PAV,UNKNOWN,FAM,NFQ-MGB,35.19966125,35.03292465,0.173625618,14219.74609,15934.46973,1825.555908,TRUE,0.02804664,TRUE,3,33,NA,N,N,N,N,13
C9,S2 PP2I2,RPV,UNKNOWN,VIC,NFQ-MGB,34.1375351,34.07102966,0.126309857,9369.097656,9826.001953,861.7255249,TRUE,0.021873975,TRUE,3,32,NA,N,N,N,N,13
C10,S2 LR2I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
C10,S2 LR2I1,RPV,UNKNOWN,VIC,NFQ-MGB,21.81786919,22.0066452,0.163815767,40030436,35365600,4046585.5,TRUE,0.021873975,TRUE,3,20,NA,N,Y,N,Y,13
C11,S2 LR2I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
C11,S2 LR2I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.11143303,22.0066452,0.163815767,32800086,35365600,4046585.5,TRUE,0.021873975,TRUE,3,20,NA,N,Y,N,Y,13
C12,S2 LR2I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
C12,S2 LR2I1,RPV,UNKNOWN,VIC,NFQ-MGB,22.0906353,22.0066452,0.163815767,33266278,35365600,4046585.5,TRUE,0.021873975,TRUE,3,20,NA,N,Y,N,Y,13
D1,PAV 1e6,PAV,STANDARD,FAM,NFQ-MGB,28.5892086,28.60822105,0.072671309,1000000,NA,NA,TRUE,0.02804664,TRUE,3,26,NA,N,Y,N,Y,13
D1,PAV 1e6,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
D2,PAV 1e6,PAV,STANDARD,FAM,NFQ-MGB,28.54694366,28.60822105,0.072671309,1000000,NA,NA,TRUE,0.02804664,TRUE,3,26,NA,N,Y,N,Y,13
D2,PAV 1e6,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
D3,PAV 1e6,PAV,STANDARD,FAM,NFQ-MGB,28.68850708,28.60822105,0.072671309,1000000,NA,NA,TRUE,0.02804664,TRUE,3,26,NA,N,Y,N,Y,13
D3,PAV 1e6,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
D4,RPV 1e6,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
D4,RPV 1e6,RPV,STANDARD,VIC,NFQ-MGB,27.03574944,27.17502022,0.140707403,1000000,NA,NA,TRUE,0.021873975,TRUE,3,25,NA,N,Y,N,Y,13
D5,RPV 1e6,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
D5,RPV 1e6,RPV,STANDARD,VIC,NFQ-MGB,27.17218781,27.17502022,0.140707403,1000000,NA,NA,TRUE,0.021873975,TRUE,3,25,NA,N,Y,N,Y,13
D6,RPV 1e6,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
D6,RPV 1e6,RPV,STANDARD,VIC,NFQ-MGB,27.31712151,27.17502022,0.140707403,1000000,NA,NA,TRUE,0.021873975,TRUE,3,26,NA,N,Y,N,Y,13
D7,S2 PR2S2,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
D7,S2 PR2S2,RPV,UNKNOWN,VIC,NFQ-MGB,20.67500496,20.81371117,0.122959614,86936160,79312736,6737725.5,TRUE,0.021873975,TRUE,3,19,NA,N,Y,N,Y,13
D8,S2 PR2S2,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
D8,S2 PR2S2,RPV,UNKNOWN,VIC,NFQ-MGB,20.90932274,20.81371117,0.122959614,74155840,79312736,6737725.5,TRUE,0.021873975,TRUE,3,19,NA,N,Y,N,Y,13
D9,S2 PR2S2,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
D9,S2 PR2S2,RPV,UNKNOWN,VIC,NFQ-MGB,20.8568058,20.81371117,0.122959614,76846216,79312736,6737725.5,TRUE,0.021873975,TRUE,3,19,NA,N,Y,N,Y,13
D10,S2 NP2I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,Y,Y,N,Y,13
D10,S2 NP2I1,RPV,UNKNOWN,VIC,NFQ-MGB,26.3553791,25.88316536,0.525004148,1841425.25,2648780.25,968956,TRUE,0.021873975,TRUE,3,24,NA,Y,Y,N,Y,13
D11,S2 NP2I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,Y,Y,N,Y,13
D11,S2 NP2I1,RPV,UNKNOWN,VIC,NFQ-MGB,25.31783295,25.88316536,0.525004148,3723285,2648780.25,968956,TRUE,0.021873975,TRUE,3,23,NA,Y,Y,N,Y,13
D12,S2 NP2I1,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,Y,Y,N,Y,13
D12,S2 NP2I1,RPV,UNKNOWN,VIC,NFQ-MGB,25.97628975,25.88316536,0.525004148,2381630.75,2648780.25,968956,TRUE,0.021873975,TRUE,3,24,NA,Y,Y,N,Y,13
E1,PAV 1e7,PAV,STANDARD,FAM,NFQ-MGB,25.37522697,25.37439156,0.206508949,10000000,NA,NA,TRUE,0.02804664,TRUE,3,23,NA,N,Y,N,Y,13
E1,PAV 1e7,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
E2,PAV 1e7,PAV,STANDARD,FAM,NFQ-MGB,25.58048058,25.37439156,0.206508949,10000000,NA,NA,TRUE,0.02804664,TRUE,3,23,NA,N,Y,N,Y,13
E2,PAV 1e7,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
E3,PAV 1e7,PAV,STANDARD,FAM,NFQ-MGB,25.16746521,25.37439156,0.206508949,10000000,NA,NA,TRUE,0.02804664,TRUE,3,23,NA,N,Y,N,Y,13
E3,PAV 1e7,RPV,UNKNOWN,VIC,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.021873975,TRUE,3,44,NA,N,Y,N,Y,13
E4,RPV 1e7,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
E4,RPV 1e7,RPV,STANDARD,VIC,NFQ-MGB,23.9931736,24.03558922,0.06637647,10000000,NA,NA,TRUE,0.021873975,TRUE,3,22,NA,N,Y,N,Y,13
E5,RPV 1e7,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
E5,RPV 1e7,RPV,STANDARD,VIC,NFQ-MGB,24.11208344,24.03558922,0.06637647,10000000,NA,NA,TRUE,0.021873975,TRUE,3,22,NA,N,Y,N,Y,13
E6,RPV 1e7,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
E6,RPV 1e7,RPV,STANDARD,VIC,NFQ-MGB,24.00151253,24.03558922,0.06637647,10000000,NA,NA,TRUE,0.021873975,TRUE,3,22,NA,N,Y,N,Y,13
E7,S2 LR2S2,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
E7,S2 LR2S2,RPV,UNKNOWN,VIC,NFQ-MGB,22.03791046,22.40969658,0.378154516,34478044,27378920,6925314,TRUE,0.021873975,TRUE,3,20,NA,N,Y,N,Y,13
E8,S2 LR2S2,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
E8,S2 LR2S2,RPV,UNKNOWN,VIC,NFQ-MGB,22.39726257,22.40969658,0.378154516,27017116,27378920,6925314,TRUE,0.021873975,TRUE,3,20,NA,N,Y,N,Y,13
E9,S2 LR2S2,PAV,UNKNOWN,FAM,NFQ-MGB,Undetermined,NA,NA,NA,NA,NA,TRUE,0.02804664,TRUE,3,44,NA,N,Y,N,Y,13
E9,S2 LR2S2,RPV,UNKNOWN,VIC,NFQ-MGB,22.79391289,22.40969658,0.378154516,20641600,27378920,6925314,TRUE,0.021873975,TRUE,3,21,NA,N,Y,N,Y,13
E10,S2 NP2S2,PAV,UNKNOWN,FAM,NFQ-MGB,35.35560608,35.16389465,0.193356976,12835.48926,14636.16113,1857.834595,TRUE,0.02804664,TRUE,3,33,NA,N,N,N,N,13
E10,S2 NP2S2,RPV,UNKNOWN,VIC,NFQ-MGB,34.36223602,34.26529694,0.18845731,8044.088379,8639.05957,1141.637451,TRUE,0.021873975,TRUE,3,32,NA,N,N,N,N,13
E11,S2 NP2S2,PAV,UNKNOWN,FAM,NFQ-MGB,34.96893311,35.16389465,0.193356976,16546.31641,14636.16113,1857.834595,TRUE,0.02804664,TRUE,3,33,NA,N,N,N,N,13
E11,S2 NP2S2,RPV,UNKNOWN,VIC,NFQ-MGB,34.04810333,34.26529694,0.18845731,9955.291016,8639.05957,1141.637451,TRUE,0.021873975,TRUE,3,32,NA,N,N,N,N,13
E12,S2 NP2S2,PAV,UNKNOWN,FAM,NFQ-MGB,35.16714478,35.16389465,0.193356976,14526.67969,14636.16113,1857.834595,TRUE,0.02804664,TRUE,3,33,NA,N,N,N,N,13
